url,route_family,current_title,gsc_impressions,gsc_clicks,gsc_ctr,gsc_avg_position,top_query,commercial_intent,capability_status,competing_buildogram_urls,tier,selected_for_sprint,notes
/materials/m-sand,materials,Buy M-Sand in Chennai for Construction | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/msand-psand,static,M-Sand & P-Sand in Chennai | River Sand Alternatives,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/network,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/paint,materials,Buy Paint & Wall Finishes in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/piling-foundation-materials,static,"Piling & Foundation Materials Chennai | Casing, Bentonite | Buildogram",PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/plumbing,materials,Buy Plumbing Materials in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/ready-mix-concrete,materials,Ready Mix Concrete in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/request-quote,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/rmc,static,RMC (Ready Mix Concrete) in Chennai | Concrete Suppliers,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/roofing,materials,Buy Roofing Materials in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/sand,materials,Buy River Sand and M-Sand in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/steel,materials,Buy TMT Steel Bars in Chennai at Best Rates | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/tiles,materials,Buy Tiles & Flooring Materials in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/tmt-steel,static,TMT Steel Bars for Construction in Chennai | Fe500D & Fe550D,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/waterproofing,materials,Buy Waterproofing Materials in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/materials/wood,materials,Buy Construction Wood and Timber in Chennai | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partner-os,static,Partner OS | Construction Partner Dashboard | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners,static,"Find Builders, Contractors & Suppliers in Chennai | Buildogram",PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/architects,static,Architects in Chennai | Design Partners | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/builders,static,Builders in Chennai | Construction Partner Network | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/contractors,static,Contractors in Chennai | Civil & MEP Contractors | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/directory,static,"Builders, Contractors, Architects & Suppliers | Buildogram",PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/elevators,static,Elevator & Lift Contractors in Chennai | Home Lift Installation | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/interiors,static,Interior Designers in Chennai | Verified Interior Partners | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/register,static,Verified Profile,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/solar,static,Solar Panel Installers in Chennai | MNRE Approved Solar Partners | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/suppliers,static,Material Suppliers in Chennai | Verified Construction Suppliers | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/partners/waterproofing,static,Waterproofing Contractors in Chennai | Terrace & Bathroom Waterproofing | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/peb-building-contractors-chennai,static,PEB Building Contractors in Chennai | Pre-Engineered Buildings | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/plan-review,static,Architectural Plan Review in Chennai | Structural Safety Check | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/privacy-policy,static,Privacy Policy | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/projects,static,Ocean-Safe Villa,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/proof,static,Engineering Proof & Field Updates | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/properties,static,Properties | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/properties/buy,static,360° Property Listings in Chennai | Buildogram Marketplace,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/properties/list-your-property,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/properties/rent,static,360° Verified Rentals | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/property-passport,static,Property Passport OS | Digital Twin for Real Estate,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/property/list,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/property/records,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/quality-system,static,Buildogram Quality System (BQS) | Stage-Wise Construction Quality Verification,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/rentals,static,Verified Rentals in Chennai | Buildogram Property Passport™,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources,static,Resources | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/chennai,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/compare,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/construction-guide,static,Construction Guide | Buildogram Resources,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/faqs,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/glossary,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/guides,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/home-design-guide,static,Home Design Guide | Buildogram Resources,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/material-guide,static,Material Guide | Buildogram Resources,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/resources/property-buying-guide,static,Property Buying Guide | Buildogram Resources,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/review/contractor-quote,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/review/hidden-costs,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/review/specifications,static,,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/services,static,Services | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/services/boq-review,services,BOQ Review and Contractor Quote Audit in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/construction-consultation,services,Construction Consultation Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/construction-cost-consultation,services,Construction Cost Consultation in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/construction-project-management,services,Construction Project Management (PMC) in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/duplex-house-construction,services,Duplex House Construction in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/home-construction-for-rental-income,services,Home Construction for Rental Income in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/home-construction-for-resale-value,services,Build for Maximum Resale Value in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/house-construction,services,House Construction Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/house-plan-review,services,House Plan Review Service in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/quality-inspection,services,Construction Quality Inspection in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/renovation-construction,services,Home Renovation Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/residential-construction,services,Residential Construction Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/site-supervision,services,Construction Site Supervision Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/turnkey-construction,services,End-to-End Construction Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/services/villa-construction,services,Villa Construction Services in Chennai,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,OV01_CONFIRMED_INHOUSE,,PENDING_GSC,NO,
/specifications,static,Architectural Plans,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/steel-construction-chennai,static,Steel Structure Construction in Chennai | Structural Steel Buildings | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/structural-plan-review-chennai,static,Structural Plan Review in Chennai | IS Code Compliance | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/terms,static,Terms of Service | Buildogram,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
/warranty-and-maintenance,static,Plan & BOQ Sign-Off,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,PENDING_GSC,NOT_YET_CLASSIFIED,NOT_ASSESSED,,PENDING_GSC,NO,
